,Unnamed: 0,path,filename,speaker_id,keyword,num_channels,sample_rate,num_frames,duration_sec,path_normalized
56991,56991,/mnt/data/GSC/speech_commands_v0.02/on/5b32733e_nohash_0.wav,5b32733e_nohash_0.wav,5b32733e,on,1,16000,12288,0.768,/mnt/data/GSC/normalized-dataset/on/5b32733e_nohash_0.wav
57076,57076,/mnt/data/GSC/speech_commands_v0.02/on/6021f08b_nohash_0.wav,6021f08b_nohash_0.wav,6021f08b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/6021f08b_nohash_0.wav
57077,57077,/mnt/data/GSC/speech_commands_v0.02/on/6021f08b_nohash_1.wav,6021f08b_nohash_1.wav,6021f08b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/6021f08b_nohash_1.wav
57078,57078,/mnt/data/GSC/speech_commands_v0.02/on/6021f08b_nohash_2.wav,6021f08b_nohash_2.wav,6021f08b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/6021f08b_nohash_2.wav
57085,57085,/mnt/data/GSC/speech_commands_v0.02/on/6094340e_nohash_0.wav,6094340e_nohash_0.wav,6094340e,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/6094340e_nohash_0.wav
57162,57162,/mnt/data/GSC/speech_commands_v0.02/on/645ed69d_nohash_0.wav,645ed69d_nohash_0.wav,645ed69d,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/645ed69d_nohash_0.wav
57163,57163,/mnt/data/GSC/speech_commands_v0.02/on/645ed69d_nohash_1.wav,645ed69d_nohash_1.wav,645ed69d,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/645ed69d_nohash_1.wav
57164,57164,/mnt/data/GSC/speech_commands_v0.02/on/645ed69d_nohash_2.wav,645ed69d_nohash_2.wav,645ed69d,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/645ed69d_nohash_2.wav
57165,57165,/mnt/data/GSC/speech_commands_v0.02/on/645ed69d_nohash_3.wav,645ed69d_nohash_3.wav,645ed69d,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/645ed69d_nohash_3.wav
57166,57166,/mnt/data/GSC/speech_commands_v0.02/on/645ed69d_nohash_4.wav,645ed69d_nohash_4.wav,645ed69d,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/645ed69d_nohash_4.wav
57169,57169,/mnt/data/GSC/speech_commands_v0.02/on/64df20d8_nohash_0.wav,64df20d8_nohash_0.wav,64df20d8,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/64df20d8_nohash_0.wav
57170,57170,/mnt/data/GSC/speech_commands_v0.02/on/64df20d8_nohash_1.wav,64df20d8_nohash_1.wav,64df20d8,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/64df20d8_nohash_1.wav
57171,57171,/mnt/data/GSC/speech_commands_v0.02/on/64df20d8_nohash_2.wav,64df20d8_nohash_2.wav,64df20d8,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/64df20d8_nohash_2.wav
57172,57172,/mnt/data/GSC/speech_commands_v0.02/on/64df20d8_nohash_3.wav,64df20d8_nohash_3.wav,64df20d8,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/64df20d8_nohash_3.wav
57173,57173,/mnt/data/GSC/speech_commands_v0.02/on/64df20d8_nohash_4.wav,64df20d8_nohash_4.wav,64df20d8,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/64df20d8_nohash_4.wav
57224,57224,/mnt/data/GSC/speech_commands_v0.02/on/686d030b_nohash_0.wav,686d030b_nohash_0.wav,686d030b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/686d030b_nohash_0.wav
57225,57225,/mnt/data/GSC/speech_commands_v0.02/on/686d030b_nohash_1.wav,686d030b_nohash_1.wav,686d030b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/686d030b_nohash_1.wav
57226,57226,/mnt/data/GSC/speech_commands_v0.02/on/686d030b_nohash_2.wav,686d030b_nohash_2.wav,686d030b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/686d030b_nohash_2.wav
57227,57227,/mnt/data/GSC/speech_commands_v0.02/on/686d030b_nohash_3.wav,686d030b_nohash_3.wav,686d030b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/686d030b_nohash_3.wav
57228,57228,/mnt/data/GSC/speech_commands_v0.02/on/686d030b_nohash_4.wav,686d030b_nohash_4.wav,686d030b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/686d030b_nohash_4.wav
57284,57284,/mnt/data/GSC/speech_commands_v0.02/on/6c0f6493_nohash_0.wav,6c0f6493_nohash_0.wav,6c0f6493,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/6c0f6493_nohash_0.wav
57285,57285,/mnt/data/GSC/speech_commands_v0.02/on/6c0f6493_nohash_1.wav,6c0f6493_nohash_1.wav,6c0f6493,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/6c0f6493_nohash_1.wav
57286,57286,/mnt/data/GSC/speech_commands_v0.02/on/6c0f6493_nohash_2.wav,6c0f6493_nohash_2.wav,6c0f6493,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/6c0f6493_nohash_2.wav
57332,57332,/mnt/data/GSC/speech_commands_v0.02/on/708b8d51_nohash_0.wav,708b8d51_nohash_0.wav,708b8d51,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/708b8d51_nohash_0.wav
57341,57341,/mnt/data/GSC/speech_commands_v0.02/on/7117fb6d_nohash_0.wav,7117fb6d_nohash_0.wav,7117fb6d,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/7117fb6d_nohash_0.wav
57342,57342,/mnt/data/GSC/speech_commands_v0.02/on/7117fb6d_nohash_1.wav,7117fb6d_nohash_1.wav,7117fb6d,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/7117fb6d_nohash_1.wav
57346,57346,/mnt/data/GSC/speech_commands_v0.02/on/7192fddc_nohash_0.wav,7192fddc_nohash_0.wav,7192fddc,on,1,16000,15702,0.981375,/mnt/data/GSC/normalized-dataset/on/7192fddc_nohash_0.wav
57382,57382,/mnt/data/GSC/speech_commands_v0.02/on/7318280c_nohash_0.wav,7318280c_nohash_0.wav,7318280c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/7318280c_nohash_0.wav
57383,57383,/mnt/data/GSC/speech_commands_v0.02/on/7318280c_nohash_1.wav,7318280c_nohash_1.wav,7318280c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/7318280c_nohash_1.wav
57393,57393,/mnt/data/GSC/speech_commands_v0.02/on/73f0c1f7_nohash_0.wav,73f0c1f7_nohash_0.wav,73f0c1f7,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/73f0c1f7_nohash_0.wav
57394,57394,/mnt/data/GSC/speech_commands_v0.02/on/73f0c1f7_nohash_1.wav,73f0c1f7_nohash_1.wav,73f0c1f7,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/73f0c1f7_nohash_1.wav
57415,57415,/mnt/data/GSC/speech_commands_v0.02/on/750e3e75_nohash_0.wav,750e3e75_nohash_0.wav,750e3e75,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/750e3e75_nohash_0.wav
57416,57416,/mnt/data/GSC/speech_commands_v0.02/on/750e3e75_nohash_1.wav,750e3e75_nohash_1.wav,750e3e75,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/750e3e75_nohash_1.wav
57435,57435,/mnt/data/GSC/speech_commands_v0.02/on/77655bdf_nohash_0.wav,77655bdf_nohash_0.wav,77655bdf,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/77655bdf_nohash_0.wav
57436,57436,/mnt/data/GSC/speech_commands_v0.02/on/77655bdf_nohash_1.wav,77655bdf_nohash_1.wav,77655bdf,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/77655bdf_nohash_1.wav
57461,57461,/mnt/data/GSC/speech_commands_v0.02/on/7b2e879e_nohash_0.wav,7b2e879e_nohash_0.wav,7b2e879e,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/7b2e879e_nohash_0.wav
57475,57475,/mnt/data/GSC/speech_commands_v0.02/on/7cb5c0b7_nohash_0.wav,7cb5c0b7_nohash_0.wav,7cb5c0b7,on,1,16000,13375,0.8359375,/mnt/data/GSC/normalized-dataset/on/7cb5c0b7_nohash_0.wav
57476,57476,/mnt/data/GSC/speech_commands_v0.02/on/7cb5c0b7_nohash_1.wav,7cb5c0b7_nohash_1.wav,7cb5c0b7,on,1,16000,14118,0.882375,/mnt/data/GSC/normalized-dataset/on/7cb5c0b7_nohash_1.wav
57498,57498,/mnt/data/GSC/speech_commands_v0.02/on/7de97453_nohash_0.wav,7de97453_nohash_0.wav,7de97453,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/7de97453_nohash_0.wav
57548,57548,/mnt/data/GSC/speech_commands_v0.02/on/8056e897_nohash_0.wav,8056e897_nohash_0.wav,8056e897,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8056e897_nohash_0.wav
57549,57549,/mnt/data/GSC/speech_commands_v0.02/on/8056e897_nohash_1.wav,8056e897_nohash_1.wav,8056e897,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8056e897_nohash_1.wav
57560,57560,/mnt/data/GSC/speech_commands_v0.02/on/8134f43f_nohash_0.wav,8134f43f_nohash_0.wav,8134f43f,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8134f43f_nohash_0.wav
57561,57561,/mnt/data/GSC/speech_commands_v0.02/on/8134f43f_nohash_1.wav,8134f43f_nohash_1.wav,8134f43f,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8134f43f_nohash_1.wav
57562,57562,/mnt/data/GSC/speech_commands_v0.02/on/8134f43f_nohash_2.wav,8134f43f_nohash_2.wav,8134f43f,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8134f43f_nohash_2.wav
57563,57563,/mnt/data/GSC/speech_commands_v0.02/on/8134f43f_nohash_3.wav,8134f43f_nohash_3.wav,8134f43f,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8134f43f_nohash_3.wav
57564,57564,/mnt/data/GSC/speech_commands_v0.02/on/8134f43f_nohash_4.wav,8134f43f_nohash_4.wav,8134f43f,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8134f43f_nohash_4.wav
57566,57566,/mnt/data/GSC/speech_commands_v0.02/on/81a345a3_nohash_0.wav,81a345a3_nohash_0.wav,81a345a3,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/81a345a3_nohash_0.wav
57567,57567,/mnt/data/GSC/speech_commands_v0.02/on/81dc4a94_nohash_0.wav,81dc4a94_nohash_0.wav,81dc4a94,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/81dc4a94_nohash_0.wav
57568,57568,/mnt/data/GSC/speech_commands_v0.02/on/81dc4a94_nohash_1.wav,81dc4a94_nohash_1.wav,81dc4a94,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/81dc4a94_nohash_1.wav
57574,57574,/mnt/data/GSC/speech_commands_v0.02/on/823353e5_nohash_0.wav,823353e5_nohash_0.wav,823353e5,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/823353e5_nohash_0.wav
57608,57608,/mnt/data/GSC/speech_commands_v0.02/on/845f8553_nohash_0.wav,845f8553_nohash_0.wav,845f8553,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/845f8553_nohash_0.wav
57609,57609,/mnt/data/GSC/speech_commands_v0.02/on/845f8553_nohash_1.wav,845f8553_nohash_1.wav,845f8553,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/845f8553_nohash_1.wav
57610,57610,/mnt/data/GSC/speech_commands_v0.02/on/845f8553_nohash_2.wav,845f8553_nohash_2.wav,845f8553,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/845f8553_nohash_2.wav
57634,57634,/mnt/data/GSC/speech_commands_v0.02/on/85d2ac4b_nohash_0.wav,85d2ac4b_nohash_0.wav,85d2ac4b,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/85d2ac4b_nohash_0.wav
57636,57636,/mnt/data/GSC/speech_commands_v0.02/on/8625475c_nohash_0.wav,8625475c_nohash_0.wav,8625475c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8625475c_nohash_0.wav
57640,57640,/mnt/data/GSC/speech_commands_v0.02/on/86648261_nohash_0.wav,86648261_nohash_0.wav,86648261,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/86648261_nohash_0.wav
57717,57717,/mnt/data/GSC/speech_commands_v0.02/on/89ed36ab_nohash_0.wav,89ed36ab_nohash_0.wav,89ed36ab,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/89ed36ab_nohash_0.wav
57718,57718,/mnt/data/GSC/speech_commands_v0.02/on/89ed36ab_nohash_1.wav,89ed36ab_nohash_1.wav,89ed36ab,on,1,16000,15019,0.9386875,/mnt/data/GSC/normalized-dataset/on/89ed36ab_nohash_1.wav
57723,57723,/mnt/data/GSC/speech_commands_v0.02/on/8a28231e_nohash_0.wav,8a28231e_nohash_0.wav,8a28231e,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/8a28231e_nohash_0.wav
57737,57737,/mnt/data/GSC/speech_commands_v0.02/on/8c0e5970_nohash_0.wav,8c0e5970_nohash_0.wav,8c0e5970,on,1,16000,14336,0.896,/mnt/data/GSC/normalized-dataset/on/8c0e5970_nohash_0.wav
57738,57738,/mnt/data/GSC/speech_commands_v0.02/on/8c0e5970_nohash_1.wav,8c0e5970_nohash_1.wav,8c0e5970,on,1,16000,15018,0.938625,/mnt/data/GSC/normalized-dataset/on/8c0e5970_nohash_1.wav
57739,57739,/mnt/data/GSC/speech_commands_v0.02/on/8c0e5970_nohash_2.wav,8c0e5970_nohash_2.wav,8c0e5970,on,1,16000,12288,0.768,/mnt/data/GSC/normalized-dataset/on/8c0e5970_nohash_2.wav
57802,57802,/mnt/data/GSC/speech_commands_v0.02/on/924c1a04_nohash_0.wav,924c1a04_nohash_0.wav,924c1a04,on,1,16000,15019,0.9386875,/mnt/data/GSC/normalized-dataset/on/924c1a04_nohash_0.wav
57876,57876,/mnt/data/GSC/speech_commands_v0.02/on/9785931e_nohash_0.wav,9785931e_nohash_0.wav,9785931e,on,1,16000,14861,0.9288125,/mnt/data/GSC/normalized-dataset/on/9785931e_nohash_0.wav
57877,57877,/mnt/data/GSC/speech_commands_v0.02/on/9785931e_nohash_1.wav,9785931e_nohash_1.wav,9785931e,on,1,16000,12632,0.7895,/mnt/data/GSC/normalized-dataset/on/9785931e_nohash_1.wav
57992,57992,/mnt/data/GSC/speech_commands_v0.02/on/9fac5701_nohash_0.wav,9fac5701_nohash_0.wav,9fac5701,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/9fac5701_nohash_0.wav
57993,57993,/mnt/data/GSC/speech_commands_v0.02/on/9fac5701_nohash_1.wav,9fac5701_nohash_1.wav,9fac5701,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/9fac5701_nohash_1.wav
57994,57994,/mnt/data/GSC/speech_commands_v0.02/on/9fac5701_nohash_2.wav,9fac5701_nohash_2.wav,9fac5701,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/9fac5701_nohash_2.wav
57995,57995,/mnt/data/GSC/speech_commands_v0.02/on/9fac5701_nohash_3.wav,9fac5701_nohash_3.wav,9fac5701,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/9fac5701_nohash_3.wav
57996,57996,/mnt/data/GSC/speech_commands_v0.02/on/9fac5701_nohash_4.wav,9fac5701_nohash_4.wav,9fac5701,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/9fac5701_nohash_4.wav
58025,58025,/mnt/data/GSC/speech_commands_v0.02/on/a1a59b72_nohash_0.wav,a1a59b72_nohash_0.wav,a1a59b72,on,1,16000,15019,0.9386875,/mnt/data/GSC/normalized-dataset/on/a1a59b72_nohash_0.wav
58035,58035,/mnt/data/GSC/speech_commands_v0.02/on/a1e71565_nohash_0.wav,a1e71565_nohash_0.wav,a1e71565,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a1e71565_nohash_0.wav
58036,58036,/mnt/data/GSC/speech_commands_v0.02/on/a1e71565_nohash_1.wav,a1e71565_nohash_1.wav,a1e71565,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a1e71565_nohash_1.wav
58037,58037,/mnt/data/GSC/speech_commands_v0.02/on/a1e71565_nohash_2.wav,a1e71565_nohash_2.wav,a1e71565,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a1e71565_nohash_2.wav
58038,58038,/mnt/data/GSC/speech_commands_v0.02/on/a1e71565_nohash_3.wav,a1e71565_nohash_3.wav,a1e71565,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a1e71565_nohash_3.wav
58039,58039,/mnt/data/GSC/speech_commands_v0.02/on/a1e71565_nohash_4.wav,a1e71565_nohash_4.wav,a1e71565,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a1e71565_nohash_4.wav
58048,58048,/mnt/data/GSC/speech_commands_v0.02/on/a3255f5c_nohash_0.wav,a3255f5c_nohash_0.wav,a3255f5c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a3255f5c_nohash_0.wav
58049,58049,/mnt/data/GSC/speech_commands_v0.02/on/a3255f5c_nohash_1.wav,a3255f5c_nohash_1.wav,a3255f5c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a3255f5c_nohash_1.wav
58052,58052,/mnt/data/GSC/speech_commands_v0.02/on/a3502f15_nohash_0.wav,a3502f15_nohash_0.wav,a3502f15,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a3502f15_nohash_0.wav
58053,58053,/mnt/data/GSC/speech_commands_v0.02/on/a3502f15_nohash_1.wav,a3502f15_nohash_1.wav,a3502f15,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a3502f15_nohash_1.wav
58080,58080,/mnt/data/GSC/speech_commands_v0.02/on/a6f2fd71_nohash_0.wav,a6f2fd71_nohash_0.wav,a6f2fd71,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a6f2fd71_nohash_0.wav
58081,58081,/mnt/data/GSC/speech_commands_v0.02/on/a6f2fd71_nohash_1.wav,a6f2fd71_nohash_1.wav,a6f2fd71,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a6f2fd71_nohash_1.wav
58082,58082,/mnt/data/GSC/speech_commands_v0.02/on/a6f2fd71_nohash_2.wav,a6f2fd71_nohash_2.wav,a6f2fd71,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a6f2fd71_nohash_2.wav
58083,58083,/mnt/data/GSC/speech_commands_v0.02/on/a6f2fd71_nohash_3.wav,a6f2fd71_nohash_3.wav,a6f2fd71,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a6f2fd71_nohash_3.wav
58091,58091,/mnt/data/GSC/speech_commands_v0.02/on/a73be046_nohash_0.wav,a73be046_nohash_0.wav,a73be046,on,1,16000,9557,0.5973125,/mnt/data/GSC/normalized-dataset/on/a73be046_nohash_0.wav
58109,58109,/mnt/data/GSC/speech_commands_v0.02/on/a8688b67_nohash_0.wav,a8688b67_nohash_0.wav,a8688b67,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a8688b67_nohash_0.wav
58123,58123,/mnt/data/GSC/speech_commands_v0.02/on/a957fef5_nohash_0.wav,a957fef5_nohash_0.wav,a957fef5,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/a957fef5_nohash_0.wav
58137,58137,/mnt/data/GSC/speech_commands_v0.02/on/aa48c94a_nohash_0.wav,aa48c94a_nohash_0.wav,aa48c94a,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/aa48c94a_nohash_0.wav
58147,58147,/mnt/data/GSC/speech_commands_v0.02/on/ab46af55_nohash_0.wav,ab46af55_nohash_0.wav,ab46af55,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ab46af55_nohash_0.wav
58148,58148,/mnt/data/GSC/speech_commands_v0.02/on/ab46af55_nohash_1.wav,ab46af55_nohash_1.wav,ab46af55,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ab46af55_nohash_1.wav
58149,58149,/mnt/data/GSC/speech_commands_v0.02/on/ab46af55_nohash_2.wav,ab46af55_nohash_2.wav,ab46af55,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ab46af55_nohash_2.wav
58150,58150,/mnt/data/GSC/speech_commands_v0.02/on/ab46af55_nohash_3.wav,ab46af55_nohash_3.wav,ab46af55,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ab46af55_nohash_3.wav
58151,58151,/mnt/data/GSC/speech_commands_v0.02/on/ab46af55_nohash_4.wav,ab46af55_nohash_4.wav,ab46af55,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ab46af55_nohash_4.wav
58152,58152,/mnt/data/GSC/speech_commands_v0.02/on/ab46af55_nohash_5.wav,ab46af55_nohash_5.wav,ab46af55,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ab46af55_nohash_5.wav
58190,58190,/mnt/data/GSC/speech_commands_v0.02/on/ad1429cf_nohash_0.wav,ad1429cf_nohash_0.wav,ad1429cf,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ad1429cf_nohash_0.wav
58191,58191,/mnt/data/GSC/speech_commands_v0.02/on/ad1429cf_nohash_1.wav,ad1429cf_nohash_1.wav,ad1429cf,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ad1429cf_nohash_1.wav
58192,58192,/mnt/data/GSC/speech_commands_v0.02/on/ad1429cf_nohash_2.wav,ad1429cf_nohash_2.wav,ad1429cf,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ad1429cf_nohash_2.wav
58196,58196,/mnt/data/GSC/speech_commands_v0.02/on/ad63d93c_nohash_0.wav,ad63d93c_nohash_0.wav,ad63d93c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ad63d93c_nohash_0.wav
58197,58197,/mnt/data/GSC/speech_commands_v0.02/on/ad63d93c_nohash_1.wav,ad63d93c_nohash_1.wav,ad63d93c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ad63d93c_nohash_1.wav
58198,58198,/mnt/data/GSC/speech_commands_v0.02/on/ad63d93c_nohash_2.wav,ad63d93c_nohash_2.wav,ad63d93c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ad63d93c_nohash_2.wav
58199,58199,/mnt/data/GSC/speech_commands_v0.02/on/ad63d93c_nohash_3.wav,ad63d93c_nohash_3.wav,ad63d93c,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ad63d93c_nohash_3.wav
58202,58202,/mnt/data/GSC/speech_commands_v0.02/on/ad9de4dd_nohash_0.wav,ad9de4dd_nohash_0.wav,ad9de4dd,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/ad9de4dd_nohash_0.wav
58252,58252,/mnt/data/GSC/speech_commands_v0.02/on/b19f7f5f_nohash_0.wav,b19f7f5f_nohash_0.wav,b19f7f5f,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b19f7f5f_nohash_0.wav
58255,58255,/mnt/data/GSC/speech_commands_v0.02/on/b29f8b23_nohash_0.wav,b29f8b23_nohash_0.wav,b29f8b23,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b29f8b23_nohash_0.wav
58256,58256,/mnt/data/GSC/speech_commands_v0.02/on/b29f8b23_nohash_1.wav,b29f8b23_nohash_1.wav,b29f8b23,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b29f8b23_nohash_1.wav
58257,58257,/mnt/data/GSC/speech_commands_v0.02/on/b29f8b23_nohash_2.wav,b29f8b23_nohash_2.wav,b29f8b23,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b29f8b23_nohash_2.wav
58258,58258,/mnt/data/GSC/speech_commands_v0.02/on/b29f8b23_nohash_3.wav,b29f8b23_nohash_3.wav,b29f8b23,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b29f8b23_nohash_3.wav
58259,58259,/mnt/data/GSC/speech_commands_v0.02/on/b29f8b23_nohash_4.wav,b29f8b23_nohash_4.wav,b29f8b23,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b29f8b23_nohash_4.wav
58277,58277,/mnt/data/GSC/speech_commands_v0.02/on/b414c653_nohash_0.wav,b414c653_nohash_0.wav,b414c653,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b414c653_nohash_0.wav
58278,58278,/mnt/data/GSC/speech_commands_v0.02/on/b414c653_nohash_1.wav,b414c653_nohash_1.wav,b414c653,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b414c653_nohash_1.wav
58279,58279,/mnt/data/GSC/speech_commands_v0.02/on/b414c653_nohash_2.wav,b414c653_nohash_2.wav,b414c653,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b414c653_nohash_2.wav
58280,58280,/mnt/data/GSC/speech_commands_v0.02/on/b414c653_nohash_3.wav,b414c653_nohash_3.wav,b414c653,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b414c653_nohash_3.wav
58285,58285,/mnt/data/GSC/speech_commands_v0.02/on/b43de700_nohash_0.wav,b43de700_nohash_0.wav,b43de700,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b43de700_nohash_0.wav
58286,58286,/mnt/data/GSC/speech_commands_v0.02/on/b43de700_nohash_1.wav,b43de700_nohash_1.wav,b43de700,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b43de700_nohash_1.wav
58287,58287,/mnt/data/GSC/speech_commands_v0.02/on/b43de700_nohash_2.wav,b43de700_nohash_2.wav,b43de700,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b43de700_nohash_2.wav
58298,58298,/mnt/data/GSC/speech_commands_v0.02/on/b4aa9fef_nohash_0.wav,b4aa9fef_nohash_0.wav,b4aa9fef,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b4aa9fef_nohash_0.wav
58299,58299,/mnt/data/GSC/speech_commands_v0.02/on/b4aa9fef_nohash_1.wav,b4aa9fef_nohash_1.wav,b4aa9fef,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b4aa9fef_nohash_1.wav
58300,58300,/mnt/data/GSC/speech_commands_v0.02/on/b4aa9fef_nohash_2.wav,b4aa9fef_nohash_2.wav,b4aa9fef,on,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/on/b4aa9fef_nohash_2.wav
